"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_16_001.Studio_Setup_Mtl_16_001","0","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_15_001.Studio_Setup_Mtl_15_001","0","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_14_001.Studio_Setup_Mtl_14_001","0","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_13_001.Studio_Setup_Mtl_13_001","0","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_12_001.Studio_Setup_Mtl_12_001","0","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_11_001.Studio_Setup_Mtl_11_001","0","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_10_001.Studio_Setup_Mtl_10_001","0","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Plastic_1.Studio_Plastic_1","0","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Fabric_3.Studio_Fabric_3","0","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/QS_002.QS_002","0","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Metal_002.Metal_002","0","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Black_001.Black_001","0","5","5","1","0.000000","0","5"
"/Game/VRS_LowPolyNatureEssentials/Materials/M_BaseMaterial.M_BaseMaterial","0","20","20","2","85.133072","0","20"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","8","8","1","13.630142","0","8"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","8","8","1","18.208649","0","8"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","10","10","1","35.086483","0","10"
"/Game/ThirdPerson/Models/Canelita/e_001.e_001","0","5","5","1","16.874598","0","5"
"/Game/ThirdPerson/Models/Canelita/cloth_001.cloth_001","0","5","5","1","0.000000","0","5"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","0","80","92","1","171.836044","0","92"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","15","15","3","65.872841","5","25"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","130","140","6","459.532227","0","140"
"/Interchange/gltf/M_Transmission.M_Transmission","0","48","48","2","636.606934","0","48"
"/Interchange/gltf/M_Sheen.M_Sheen","0","130","140","6","658.206177","0","140"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","7","7","1","11.584716","0","7"
"/Game/ThirdPerson/Materials/BaseCanela.BaseCanela","0","5","5","1","14.110619","0","5"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","130","140","6","973.528442","0","140"
"/Interchange/gltf/M_Default.M_Default","0","130","140","6","494.465332","0","140"
"/Engine/EditorMaterials/HelpActorMaterial.HelpActorMaterial","0","41","47","1","78.592216","0","47"
"/Game/Stylized_PBR_Nature/Rocks/Materials/M_Rock_Master.M_Rock_Master","0","5","5","1","17.211782","0","5"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","8","9","1","16.952065","0","9"
"/ControlRig/M_Manip.M_Manip","0","8","9","1","14.485977","0","9"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","5","5","1","8.829762","0","5"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","4","4","1","7.020269","0","4"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","7","7","1","12.360521","0","7"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","4","4","1","9.408760","0","4"
"/Game/VRS_LowPolyNatureEssentials/Materials/M_BaseTransparnet.M_BaseTransparnet","0","10","10","1","28.890337","0","10"
"/Game/ThirdPerson/Models/Canelita/m.m","0","5","5","1","16.529835","0","5"
"/Game/ThirdPerson/Models/Canelita/b0.b0","0","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Materials/BaseCanelite.BaseCanelite","0","5","5","1","12.896877","0","5"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_transparent_grass_wind.M_Master_transparent_grass_wind","0","32","36","1","110.978065","0","36"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_flags_wind.M_Master_flags_wind","0","16","18","1","43.405682","0","18"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","32","36","1","134.540634","0","36"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","32","36","1","142.002670","0","36"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","4","4","1","6.536057","0","4"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_opaque.M_Master_opaque","0","16","18","1","49.847771","0","18"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_transparent.M_Master_transparent","0","16","18","1","42.654343","0","18"
"/Game/Stylized_PBR_Nature/Foliage/Materials/M_Tree_Trunk_Master.M_Tree_Trunk_Master","0","10","10","1","16.794235","0","10"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_fire_smoke.M_Master_fire_smoke","0","17","17","1","22.702093","0","17"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","5","5","1","4.850255","0","5"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","5","5","1","3.102976","0","5"
"/Game/Stylized_PBR_Nature/Terrain/M_Landscape.M_Landscape","0","5","5","1","12.516232","0","5"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","22","22","1","69.304161","0","22"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","28","28","1","102.521767","0","28"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","16","18","1","39.114021","0","18"
"/Game/Stylized_PBR_Nature/Foliage/Materials/M_Foliage_Master.M_Foliage_Master","0","32","36","1","99.444984","0","36"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","43","46","1","528.671631","313","334"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","45","45","1","68.697403","0","45"
"Globals","49","7860","0","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","4","4","1","15.205303","0","4"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","5","5","1","12.999802","0","5"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","5","5","1","8.641705","0","5"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","8","9","1","46.293262","0","9"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","7","8","1","18.679909","0","8"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","16","18","1","37.887703","0","18"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","7","8","1","17.550856","0","8"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","7","7","1","9.618716","0","7"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","4","4","1","4.015526","0","4"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","18","18","1","54.248444","0","18"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","8","8","1","11.043216","0","8"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","8","9","1","5.183552","0","9"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","15","17","1","31.440840","0","17"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","5","5","1","3.437675","0","5"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","8","8","1","31.550364","0","8"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","5","5","1","27.011427","0","5"
"/Engine/VREditor/TransformGizmo/Main.Main","49","5","5","1","37.903675","0","5"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","5","5","1","39.248161","0","5"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","61","61","1","86.596245","0","61"
"/Game/ThirdPerson/Models/yonFBX/White_002.White_002","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_9_001.Studio_Setup_Mtl_9_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_8_001.Studio_Setup_Mtl_8_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_7_001.Studio_Setup_Mtl_7_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_6_001.Studio_Setup_Mtl_6_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_5_001.Studio_Setup_Mtl_5_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_4_001.Studio_Setup_Mtl_4_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_3_001.Studio_Setup_Mtl_3_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_2_001.Studio_Setup_Mtl_2_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_1_001.Studio_Setup_Mtl_1_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_19_001.Studio_Setup_Mtl_19_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_18_001.Studio_Setup_Mtl_18_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_17_001.Studio_Setup_Mtl_17_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_16_001.Studio_Setup_Mtl_16_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_15_001.Studio_Setup_Mtl_15_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_14_001.Studio_Setup_Mtl_14_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_13_001.Studio_Setup_Mtl_13_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_12_001.Studio_Setup_Mtl_12_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_11_001.Studio_Setup_Mtl_11_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Setup_Mtl_10_001.Studio_Setup_Mtl_10_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Plastic_1.Studio_Plastic_1","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Studio_Fabric_3.Studio_Fabric_3","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/QS_002.QS_002","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Metal_002.Metal_002","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Models/yonFBX/Black_001.Black_001","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Materials/grass.grass","49","5","5","1","30.350906","13","31"
"/Game/Stylized_PBR_Nature/Terrain/M_Water_Basic.M_Water_Basic","49","10","10","1","40.111877","0","10"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","8","8","1","20.193325","0","8"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_CLR.M_Master_CLR","49","26","26","2","49.230888","0","26"
"/Game/Fantastic_Village_Pack/materials/M_CLR_assets_grid.M_CLR_assets_grid","49","5","5","1","8.530373","0","5"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","49","8","8","1","0.000000","0","8"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","13","13","1","27.659904","0","13"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","13","13","1","28.385029","0","13"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","13","13","1","0.000000","0","13"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","10","10","1","15.253682","0","10"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","7","7","1","7.238194","0","7"
"/Game/ThirdPerson/Materials/BaseCanela.BaseCanela","49","5","5","1","7.380554","0","5"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","8","9","1","35.962391","0","9"
"/ControlRig/M_Manip.M_Manip","49","8","9","1","15.522671","0","9"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","44","50","2","67.100800","0","50"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","5","5","1","2.783026","0","5"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","4","4","1","5.027365","0","4"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","57","62","6","151.485321","0","67"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","7","7","1","4.162890","0","7"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","570","247","1","631.588440","244","591"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","22","22","1","31.863178","0","22"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","28","28","1","20.015984","0","28"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","18","20","1","17.774595","0","20"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_fire_smoke.M_Master_fire_smoke","49","17","17","1","12.906642","0","17"
"/Game/Stylized_PBR_Nature/Terrain/M_Landscape.M_Landscape","49","10","10","1","32.600773","0","10"
"/Game/Stylized_PBR_Nature/Rocks/Materials/M_Rock_Master.M_Rock_Master","49","10","10","1","26.807854","0","10"
"/Game/Stylized_PBR_Nature/Foliage/Materials/M_Tree_Trunk_Master.M_Tree_Trunk_Master","49","15","15","1","14.211550","0","15"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_transparent.M_Master_transparent","49","18","20","1","24.018219","0","20"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_opaque.M_Master_opaque","49","16","18","1","35.392555","0","18"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_opaque_normal.M_Master_opaque_normal","49","21","23","1","52.418373","0","23"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_skybox_day.M_Master_skybox_day","49","7","8","1","8.754524","0","8"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_landscape.M_Master_landscape","49","83","83","7","79.898636","0","83"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_opaque_emissive.M_Master_opaque_emissive","49","5","5","1","9.995418","0","5"
"/Game/AdvancedVillagePack/Materials/M_Landscape.M_Landscape","49","44","44","4","39.907021","0","44"
"/Game/AdvancedVillagePack/Materials/M_Water.M_Water","49","14","14","1","21.073437","0","14"
"/Game/AdvancedVillagePack/Materials/M_Simple_Cutout.M_Simple_Cutout","49","36","40","1","32.084888","0","40"
"/Game/AdvancedVillagePack/Materials/M_Simple_Cutout_Wind.M_Simple_Cutout_Wind","49","36","40","1","34.239120","0","40"
"/Game/AdvancedVillagePack/Materials/M_Pfx_TranslucentLit.M_Pfx_TranslucentLit","49","20","20","1","25.512220","0","20"
"/Game/AdvancedVillagePack/Materials/M_Pfx_Diffuse_TwoSidedFoliage.M_Pfx_Diffuse_TwoSidedFoliage","49","50","56","1","48.806740","0","56"
"/Game/AdvancedVillagePack/Materials/M_Pfx_Additive.M_Pfx_Additive","49","11","11","1","6.761389","0","11"
"/Game/AdvancedVillagePack/Materials/M_Uber_Cutout_Wind.M_Uber_Cutout_Wind","49","36","40","1","42.916782","0","40"
"/Game/AdvancedVillagePack/Materials/M_Uber_Cutout.M_Uber_Cutout","49","36","40","1","38.781029","0","40"
"/Game/AdvancedVillagePack/Materials/M_Uber.M_Uber","49","5","5","1","9.381186","0","5"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","5","5","1","2.501019","0","5"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","5","5","1","1.702719","0","5"
"/Game/Stylized_PBR_Nature/Foliage/Materials/M_Foliage_Master.M_Foliage_Master","49","122","126","1","244.667328","0","126"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","61","61","1","91.043594","0","61"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","4","4","1","9.701424","0","4"
"/Game/VRS_LowPolyNatureEssentials/Materials/M_BaseTransparnet.M_BaseTransparnet","49","10","10","1","38.263439","0","10"
"/Game/VRS_LowPolyNatureEssentials/Materials/M_BaseMaterial.M_BaseMaterial","49","20","20","2","35.230080","0","20"
"/Game/ThirdPerson/Models/Canelita/m.m","49","5","5","1","34.407211","0","5"
"/Game/ThirdPerson/Models/Canelita/e_001.e_001","49","5","5","1","26.499754","0","5"
"/Game/ThirdPerson/Models/Canelita/cloth_001.cloth_001","49","5","5","1","3.015330","0","5"
"/Game/ThirdPerson/Models/Canelita/b0.b0","49","5","5","1","0.000000","0","5"
"/Game/ThirdPerson/Materials/BaseCanelite.BaseCanelite","49","5","5","1","45.818550","0","5"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_transparent_grass_wind.M_Master_transparent_grass_wind","49","36","40","1","78.014244","0","40"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_flags_wind.M_Master_flags_wind","49","18","20","1","26.987251","0","20"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","49","92","104","1","102.471252","0","104"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","88","88","1","276.937958","0","88"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_transparent_plants_wind.M_Master_transparent_plants_wind","49","36","40","1","70.483627","0","40"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","12","12","1","10.633382","0","12"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","49","68","76","2","68.953003","0","76"
